0.07	-39.72	-0.061
0.07	-39.72	-0.061
0.07	-39.72	-0.061
0.07	-39.72	-0.061
0.08	-39.72	-0.061
0.08	-39.72	-0.061
0.08	-39.72	-0.062
0.08	-39.72	-0.062
0.08	-39.71	-0.063
0.08	-39.71	-0.063
0.08	-39.71	-0.063
0.09	-39.71	-0.064
0.09	-39.71	-0.064
0.09	-39.71	-0.064
0.09	-39.70	-0.064
0.09	-39.70	-0.065
0.09	-39.70	-0.065
0.10	-39.70	-0.066
0.10	-39.70	-0.066
0.10	-39.70	-0.067
0.10	-39.70	-0.068
0.10	-39.69	-0.069
0.11	-39.69	-0.070
0.11	-39.69	-0.072
0.11	-39.68	-0.073
0.11	-39.68	-0.075
0.11	-39.68	-0.076
0.11	-39.68	-0.077
0.12	-39.67	-0.079
0.12	-39.67	-0.080
0.12	-39.67	-0.080
0.12	-39.66	-0.081
0.12	-39.66	-0.082
0.12	-39.66	-0.083
0.13	-39.65	-0.084
0.13	-39.65	-0.085
0.13	-39.65	-0.086
0.13	-39.64	-0.087
0.13	-39.64	-0.088
0.13	-39.64	-0.088
0.14	-39.63	-0.089
0.14	-39.63	-0.090
0.14	-39.62	-0.090
0.14	-39.62	-0.091
0.14	-39.62	-0.092
0.14	-39.61	-0.093
0.14	-39.61	-0.093
0.15	-39.60	-0.094
0.15	-39.60	-0.095
0.15	-39.60	-0.095
0.15	-39.59	-0.096
0.15	-39.59	-0.096
0.16	-39.58	-0.097
0.16	-39.58	-0.097
0.16	-39.57	-0.097
0.16	-39.57	-0.097
0.16	-39.56	-0.098
0.16	-39.56	-0.098
0.16	-39.55	-0.098
0.17	-39.55	-0.098
0.17	-39.54	-0.098
0.17	-39.54	-0.098
0.17	-39.53	-0.098
0.17	-39.53	-0.098
0.18	-39.52	-0.098
0.18	-39.52	-0.098
0.18	-39.51	-0.098
0.18	-39.50	-0.097
0.18	-39.50	-0.097
0.18	-39.49	-0.097
0.19	-39.49	-0.097
0.19	-39.48	-0.096
0.19	-39.48	-0.096
0.19	-39.47	-0.096
0.19	-39.46	-0.096
0.19	-39.46	-0.096
0.19	-39.45	-0.095
0.20	-39.45	-0.095
0.20	-39.44	-0.095
0.20	-39.44	-0.095
0.20	-39.43	-0.095
0.20	-39.42	-0.095
0.21	-39.42	-0.094
0.21	-39.41	-0.094
0.21	-39.41	-0.093
0.21	-39.40	-0.093
0.21	-39.39	-0.092
0.21	-39.39	-0.091
0.21	-39.38	-0.090
0.22	-39.38	-0.089
0.22	-39.37	-0.088
0.22	-39.36	-0.087
0.22	-39.36	-0.085
0.22	-39.35	-0.084
0.23	-39.34	-0.083
0.23	-39.34	-0.082
0.23	-39.33	-0.081
0.23	-39.32	-0.079
0.23	-39.32	-0.078
0.23	-39.31	-0.077
0.24	-39.31	-0.076
0.24	-39.30	-0.075
0.24	-39.29	-0.074
0.24	-39.29	-0.074
0.24	-39.28	-0.073
0.24	-39.27	-0.072
0.24	-39.27	-0.071
0.25	-39.26	-0.070
0.25	-39.25	-0.069
0.25	-39.25	-0.068
0.25	-39.24	-0.067
0.25	-39.23	-0.066
0.26	-39.23	-0.065
0.26	-39.22	-0.064
0.26	-39.21	-0.063
0.26	-39.21	-0.062
0.26	-39.20	-0.061
0.26	-39.19	-0.060
0.26	-39.19	-0.059
0.27	-39.18	-0.058
0.27	-39.17	-0.057
0.27	-39.17	-0.056
0.27	-39.16	-0.055
0.27	-39.15	-0.055
0.28	-39.15	-0.054
0.28	-39.14	-0.053
0.28	-39.13	-0.052
0.28	-39.12	-0.052
0.28	-39.12	-0.051
0.28	-39.11	-0.050
0.29	-39.11	-0.049
0.29	-39.10	-0.048
0.29	-39.09	-0.047
0.29	-39.09	-0.046
0.29	-39.08	-0.045
0.29	-39.07	-0.044
0.30	-39.06	-0.043
0.30	-39.06	-0.042
0.30	-39.05	-0.042
0.30	-39.04	-0.041
0.30	-39.04	-0.041
0.30	-39.03	-0.040
0.30	-39.02	-0.039
0.31	-39.02	-0.039
0.31	-39.01	-0.038
0.31	-39.00	-0.037
0.31	-38.99	-0.036
0.31	-38.99	-0.035
0.31	-38.98	-0.034
0.32	-38.97	-0.033
0.32	-38.97	-0.032
0.32	-38.96	-0.032
0.32	-38.95	-0.031
0.32	-38.94	-0.031
0.33	-38.94	-0.030
0.33	-38.93	-0.029
0.33	-38.92	-0.028
0.33	-38.92	-0.028
0.33	-38.91	-0.027
0.33	-38.90	-0.027
0.34	-38.89	-0.026
0.34	-38.89	-0.026
0.34	-38.88	-0.025
0.34	-38.87	-0.025
0.34	-38.87	-0.024
0.34	-38.86	-0.023
0.35	-38.85	-0.022
0.35	-38.84	-0.021
0.35	-38.84	-0.021
0.35	-38.83	-0.020
0.35	-38.82	-0.019
0.35	-38.82	-0.019
0.35	-38.81	-0.018
0.36	-38.80	-0.018
0.36	-38.79	-0.017
0.36	-38.78	-0.017
0.36	-38.78	-0.016
0.36	-38.77	-0.016
0.36	-38.77	-0.016
0.37	-38.76	-0.015
0.37	-38.75	-0.014
0.37	-38.74	-0.014
0.37	-38.74	-0.013
0.37	-38.73	-0.013
0.38	-38.72	-0.012
0.38	-38.71	-0.012
0.38	-38.71	-0.011
0.38	-38.70	-0.011
0.38	-38.69	-0.010
0.38	-38.68	-0.010
0.39	-38.68	-0.009
0.39	-38.67	-0.009
0.39	-38.66	-0.008
0.39	-38.65	-0.008
0.39	-38.65	-0.008
0.39	-38.64	-0.007
0.40	-38.63	-0.007
0.40	-38.62	-0.007
0.40	-38.62	-0.006
0.40	-38.61	-0.006
0.40	-38.60	-0.005
0.40	-38.59	-0.005
0.40	-38.59	-0.004
0.41	-38.58	-0.004
0.41	-38.57	-0.004
0.41	-38.56	-0.003
0.41	-38.56	-0.003
0.41	-38.55	-0.003
0.41	-38.54	-0.002
0.42	-38.53	-0.002
0.42	-38.53	-0.001
0.42	-38.52	-0.001
0.42	-38.51	-0.001
0.42	-38.50	0.000
0.43	-38.50	0.000
0.43	-38.49	0.001
0.43	-38.48	0.001
0.43	-38.47	0.002
0.43	-38.46	0.003
0.43	-38.46	0.003
0.44	-38.45	0.003
0.44	-38.44	0.003
0.44	-38.43	0.003
0.44	-38.43	0.003
0.44	-38.42	0.004
0.44	-38.41	0.004
0.45	-38.40	0.004
0.45	-38.40	0.004
0.45	-38.39	0.005
0.45	-38.38	0.005
0.45	-38.37	0.006
0.45	-38.37	0.006
0.45	-38.36	0.006
0.46	-38.35	0.006
0.46	-38.34	0.006
0.46	-38.33	0.007
0.46	-38.33	0.007
0.46	-38.32	0.007
0.46	-38.31	0.007
0.47	-38.30	0.008
0.47	-38.30	0.008
0.47	-38.29	0.008
0.47	-38.28	0.008
0.47	-38.27	0.009
0.48	-38.26	0.009
0.48	-38.26	0.009
0.48	-38.25	0.010
0.48	-38.24	0.010
0.48	-38.23	0.010
0.48	-38.23	0.011
0.49	-38.22	0.011
0.49	-38.21	0.012
0.49	-38.20	0.012
0.49	-38.20	0.012
0.49	-38.19	0.012
0.49	-38.18	0.013
0.50	-38.17	0.013
0.50	-38.16	0.013
0.50	-38.16	0.013
0.50	-38.15	0.013
0.50	-38.14	0.013
0.50	-38.13	0.013
0.50	-38.12	0.013
0.51	-38.12	0.014
0.51	-38.11	0.014
0.51	-38.10	0.014
0.51	-38.09	0.015
0.51	-38.09	0.015
0.51	-38.08	0.015
0.52	-38.07	0.015
0.52	-38.06	0.015
0.52	-38.06	0.016
0.52	-38.05	0.016
0.52	-38.04	0.016
0.53	-38.03	0.016
0.53	-38.03	0.016
0.53	-38.02	0.016
0.53	-38.01	0.016
0.53	-38.00	0.017
0.53	-37.99	0.017
0.53	-37.99	0.017
0.54	-37.98	0.017
0.54	-37.97	0.017
0.54	-37.96	0.017
0.54	-37.95	0.018
0.54	-37.95	0.018
0.55	-37.94	0.018
0.55	-37.93	0.018
0.55	-37.92	0.018
0.55	-37.91	0.018
0.55	-37.91	0.018
0.55	-37.90	0.018
0.55	-37.89	0.019
0.56	-37.88	0.019
0.56	-37.88	0.019
0.56	-37.87	0.019
0.56	-37.86	0.019
0.56	-37.85	0.019
0.57	-37.84	0.019
0.57	-37.83	0.019
0.57	-37.83	0.020
0.57	-37.82	0.020
0.57	-37.81	0.020
0.57	-37.80	0.020
0.58	-37.80	0.020
0.58	-37.79	0.020
0.58	-37.78	0.020
0.58	-37.77	0.020
0.58	-37.76	0.020
0.58	-37.76	0.021
0.58	-37.75	0.021
0.59	-37.74	0.021
0.59	-37.73	0.021
0.59	-37.72	0.021
0.59	-37.72	0.021
0.59	-37.71	0.021
0.60	-37.70	0.021
0.60	-37.69	0.021
0.60	-37.68	0.022
0.60	-37.68	0.022
0.60	-37.67	0.022
0.60	-37.66	0.022
0.60	-37.65	0.022
0.61	-37.64	0.022
0.61	-37.64	0.022
0.61	-37.63	0.023
0.61	-37.62	0.023
0.61	-37.61	0.023
0.62	-37.60	0.023
0.62	-37.60	0.023
0.62	-37.59	0.023
0.62	-37.58	0.023
0.62	-37.57	0.023
0.62	-37.57	0.023
0.63	-37.56	0.023
0.63	-37.55	0.023
0.63	-37.54	0.024
0.63	-37.53	0.024
0.63	-37.52	0.024
0.63	-37.52	0.024
0.63	-37.51	0.024
0.64	-37.50	0.024
0.64	-37.49	0.024
0.64	-37.48	0.024
0.64	-37.48	0.024
0.64	-37.47	0.024
0.65	-37.46	0.024
0.65	-37.45	0.024
0.65	-37.44	0.024
0.65	-37.44	0.025
0.65	-37.43	0.025
0.65	-37.42	0.025
0.65	-37.41	0.025
0.66	-37.40	0.025
0.66	-37.40	0.025
0.66	-37.39	0.025
0.66	-37.38	0.025
0.66	-37.37	0.025
0.67	-37.36	0.025
0.67	-37.36	0.025
0.67	-37.35	0.025
0.67	-37.34	0.025
0.67	-37.33	0.025
0.67	-37.32	0.025
0.68	-37.31	0.026
0.68	-37.31	0.026
0.68	-37.30	0.026
0.68	-37.29	0.026
0.68	-37.28	0.026
0.68	-37.27	0.026
0.68	-37.27	0.026
0.69	-37.26	0.026
0.69	-37.25	0.026
0.69	-37.24	0.026
0.69	-37.23	0.026
0.69	-37.23	0.026
0.70	-37.22	0.026
0.70	-37.21	0.026
0.70	-37.20	0.026
0.70	-37.19	0.026
0.70	-37.19	0.026
0.70	-37.18	0.026
0.70	-37.17	0.027
0.71	-37.16	0.027
0.71	-37.15	0.027
0.71	-37.15	0.027
0.71	-37.14	0.027
0.71	-37.13	0.027
0.72	-37.12	0.027
0.72	-37.11	0.027
0.72	-37.11	0.027
0.72	-37.10	0.027
0.72	-37.09	0.027
0.72	-37.08	0.027
0.73	-37.07	0.027
0.73	-37.06	0.027
0.73	-37.06	0.027
0.73	-37.05	0.027
0.73	-37.04	0.027
0.73	-37.03	0.027
0.73	-37.02	0.027
0.74	-37.02	0.027
0.74	-37.01	0.027
0.74	-37.00	0.027
0.74	-36.99	0.027
0.74	-36.98	0.027
0.75	-36.97	0.027
0.75	-36.97	0.027
0.75	-36.96	0.028
0.75	-36.95	0.028
0.75	-36.94	0.028
0.75	-36.93	0.028
0.75	-36.93	0.028
0.76	-36.92	0.028
0.76	-36.91	0.028
0.76	-36.90	0.028
0.76	-36.89	0.028
0.76	-36.89	0.028
0.77	-36.88	0.028
0.77	-36.87	0.028
0.77	-36.86	0.028
0.77	-36.85	0.028
0.77	-36.85	0.028
0.77	-36.84	0.028
0.78	-36.83	0.028
0.78	-36.82	0.028
0.78	-36.81	0.028
0.78	-36.80	0.028
0.78	-36.80	0.028
0.78	-36.79	0.028
0.78	-36.78	0.028
0.79	-36.77	0.028
0.79	-36.76	0.028
0.79	-36.76	0.028
0.79	-36.75	0.028
0.79	-36.74	0.028
0.80	-36.73	0.028
0.80	-36.73	0.028
0.80	-36.72	0.028
0.80	-36.71	0.029
0.80	-36.70	0.029
0.80	-36.69	0.029
0.80	-36.68	0.029
0.81	-36.67	0.029
0.81	-36.67	0.029
0.81	-36.66	0.029
0.81	-36.65	0.029
0.81	-36.64	0.029
0.82	-36.63	0.029
0.82	-36.63	0.029
0.82	-36.62	0.029
0.82	-36.61	0.029
0.82	-36.60	0.029
0.82	-36.59	0.029
0.83	-36.58	0.029
0.83	-36.58	0.029
0.83	-36.57	0.029
0.83	-36.56	0.029
0.83	-36.55	0.029
0.83	-36.54	0.029
0.83	-36.54	0.029
0.84	-36.53	0.029
0.84	-36.52	0.029
0.84	-36.51	0.029
0.84	-36.50	0.029
0.84	-36.50	0.029
0.85	-36.49	0.029
0.85	-36.48	0.029
0.85	-36.47	0.029
0.85	-36.46	0.029
0.85	-36.46	0.029
0.85	-36.45	0.029
0.85	-36.44	0.029
0.86	-36.43	0.029
0.86	-36.42	0.029
0.86	-36.41	0.029
0.86	-36.41	0.029
0.86	-36.40	0.029
0.87	-36.39	0.029
0.87	-36.38	0.029
0.87	-36.37	0.029
0.87	-36.37	0.029
0.87	-36.36	0.030
0.87	-36.35	0.030
0.88	-36.34	0.030
0.88	-36.33	0.030
0.88	-36.32	0.030
0.88	-36.32	0.030
0.88	-36.31	0.030
0.88	-36.30	0.030
0.88	-36.29	0.030
0.89	-36.28	0.030
0.89	-36.27	0.030
0.89	-36.27	0.030
0.89	-36.26	0.030
0.89	-36.25	0.030
0.90	-36.24	0.030
0.90	-36.24	0.030
0.90	-36.23	0.030
0.90	-36.22	0.030
0.90	-36.21	0.030
0.90	-36.20	0.030
0.90	-36.19	0.030
0.91	-36.19	0.030
0.91	-36.18	0.030
0.91	-36.17	0.030
0.91	-36.16	0.030
0.91	-36.15	0.030
0.92	-36.15	0.030
0.92	-36.14	0.030
0.92	-36.13	0.030
0.92	-36.12	0.030
0.92	-36.11	0.030
0.92	-36.10	0.030
0.93	-36.10	0.030
0.93	-36.09	0.030
0.93	-36.08	0.030
0.93	-36.07	0.030
0.93	-36.06	0.030
0.93	-36.06	0.030
0.93	-36.05	0.030
0.94	-36.04	0.030
0.94	-36.03	0.030
0.94	-36.02	0.030
0.94	-36.01	0.030
0.94	-36.00	0.030
0.95	-36.00	0.030
0.95	-35.99	0.030
0.95	-35.98	0.030
0.95	-35.97	0.030
0.95	-35.96	0.031
0.95	-35.96	0.031
0.95	-35.95	0.031
0.96	-35.94	0.031
0.96	-35.93	0.031
0.96	-35.92	0.031
0.96	-35.91	0.031
0.96	-35.91	0.031
0.97	-35.90	0.031
0.97	-35.89	0.031
0.97	-35.88	0.031
0.97	-35.87	0.031
0.97	-35.86	0.031
0.97	-35.86	0.031
0.98	-35.85	0.031
0.98	-35.84	0.031
0.98	-35.83	0.031
0.98	-35.82	0.031
0.98	-35.82	0.031
0.98	-35.81	0.031
0.98	-35.80	0.031
0.99	-35.79	0.031
0.99	-35.78	0.031
0.99	-35.78	0.031
0.99	-35.77	0.031
0.99	-35.76	0.031
1.00	-35.75	0.031
1.00	-35.74	0.031
1.00	-35.74	0.031
1.00	-35.73	0.031
1.00	-35.72	0.031
1.00	-35.71	0.031
1.00	-35.70	0.031
1.01	-35.69	0.031
1.01	-35.68	0.031
1.01	-35.68	0.031
1.01	-35.67	0.031
1.01	-35.66	0.031
1.02	-35.65	0.031
1.02	-35.64	0.031
1.02	-35.63	0.031
1.02	-35.63	0.031
1.02	-35.62	0.031
1.02	-35.61	0.031
1.03	-35.60	0.031
1.03	-35.59	0.031
1.03	-35.59	0.032
1.03	-35.58	0.032
1.03	-35.57	0.032
1.03	-35.56	0.032
1.03	-35.55	0.032
1.04	-35.54	0.032
1.04	-35.54	0.032
1.04	-35.53	0.032
1.04	-35.52	0.032
1.04	-35.51	0.032
1.05	-35.50	0.032
1.05	-35.49	0.032
1.05	-35.49	0.032
1.05	-35.48	0.032
1.05	-35.47	0.032
1.05	-35.46	0.032
1.05	-35.45	0.032
1.06	-35.45	0.032
1.06	-35.44	0.032
1.06	-35.43	0.032
1.06	-35.42	0.032
1.06	-35.41	0.032
1.07	-35.40	0.032
1.07	-35.40	0.032
1.07	-35.39	0.032
1.07	-35.38	0.032
1.07	-35.37	0.032
1.07	-35.36	0.032
1.08	-35.36	0.032
1.08	-35.35	0.032
1.08	-35.34	0.032
1.08	-35.33	0.032
1.08	-35.32	0.032
1.08	-35.31	0.032
1.08	-35.31	0.032
1.09	-35.30	0.032
1.09	-35.29	0.032
1.09	-35.28	0.032
1.09	-35.27	0.032
1.09	-35.27	0.032
1.09	-35.26	0.032
1.10	-35.25	0.032
1.10	-35.24	0.032
1.10	-35.23	0.032
1.10	-35.22	0.032
1.10	-35.22	0.032
1.11	-35.21	0.032
1.11	-35.20	0.032
1.11	-35.19	0.032
1.11	-35.18	0.032
1.11	-35.17	0.032
1.11	-35.17	0.032
1.12	-35.16	0.032
1.12	-35.15	0.032
1.12	-35.14	0.032
1.12	-35.13	0.032
1.12	-35.12	0.032
1.12	-35.12	0.032
1.13	-35.11	0.032
1.13	-35.10	0.032
1.13	-35.09	0.032
1.13	-35.08	0.032
1.13	-35.08	0.032
1.13	-35.06	0.032
1.13	-35.06	0.032
1.14	-35.05	0.032
1.14	-35.04	0.032
1.14	-35.03	0.032
1.14	-35.03	0.032
1.14	-35.02	0.032
1.14	-35.01	0.033
1.15	-35.00	0.033
1.15	-34.99	0.033
1.15	-34.98	0.033
1.15	-34.98	0.033
1.15	-34.97	0.033
1.16	-34.96	0.033
1.16	-34.95	0.033
1.16	-34.94	0.033
1.16	-34.94	0.033
1.16	-34.93	0.033
1.16	-34.92	0.033
1.17	-34.91	0.033
1.17	-34.90	0.033
1.17	-34.89	0.033
1.17	-34.89	0.033
1.17	-34.88	0.033
1.17	-34.87	0.033
1.18	-34.86	0.033
1.18	-34.85	0.033
1.18	-34.84	0.033
1.18	-34.84	0.033
1.18	-34.83	0.033
1.18	-34.82	0.033
1.18	-34.81	0.033
1.19	-34.80	0.033
1.19	-34.79	0.033
1.19	-34.79	0.033
1.19	-34.78	0.033
1.19	-34.77	0.033
1.19	-34.76	0.033
1.20	-34.75	0.033
1.20	-34.74	0.033
1.20	-34.74	0.033
1.20	-34.73	0.033
1.20	-34.72	0.033
1.21	-34.71	0.033
1.21	-34.70	0.033
1.21	-34.70	0.033
1.21	-34.69	0.033
1.21	-34.68	0.033
1.21	-34.67	0.033
1.22	-34.66	0.033
1.22	-34.65	0.033
1.22	-34.65	0.033
1.22	-34.64	0.033
1.22	-34.63	0.033
1.22	-34.62	0.033
1.23	-34.61	0.033
1.23	-34.60	0.033
1.23	-34.60	0.033
1.23	-34.59	0.033
1.23	-34.58	0.033
1.23	-34.57	0.033
1.23	-34.56	0.033
1.24	-34.55	0.033
1.24	-34.55	0.033
1.24	-34.54	0.033
1.24	-34.53	0.033
1.24	-34.52	0.033
1.24	-34.51	0.033
1.25	-34.50	0.033
1.25	-34.50	0.033
1.25	-34.49	0.033
1.25	-34.48	0.033
1.25	-34.47	0.033
1.26	-34.46	0.033
1.26	-34.45	0.033
1.26	-34.45	0.033
1.26	-34.44	0.033
1.26	-34.43	0.033
1.26	-34.42	0.033
1.27	-34.41	0.033
1.27	-34.41	0.033
1.27	-34.40	0.033
1.27	-34.39	0.033
1.27	-34.38	0.033
1.27	-34.37	0.033
1.28	-34.36	0.033
1.28	-34.36	0.033
1.28	-34.35	0.033
1.28	-34.34	0.033
1.28	-34.33	0.033
1.28	-34.32	0.033
1.28	-34.32	0.033
1.29	-34.31	0.033
1.29	-34.30	0.033
1.29	-34.29	0.033
1.29	-34.28	0.033
1.29	-34.27	0.033
1.29	-34.27	0.033
1.30	-34.26	0.033
1.30	-34.25	0.033
1.30	-34.24	0.034
1.30	-34.23	0.034
1.30	-34.22	0.034
1.31	-34.22	0.034
1.31	-34.21	0.034
1.31	-34.20	0.034
