Filename,2026_04_11_Acetaminophen_Caffeine_2_TS_DSC
Instrument name,DSC2A-00468 (192.168.1.100)
Operator,JLY
rundate,4/11/2026
Sample name,2026_04_11_Acetaminophen_Caffeine_2_TS_DSC
proceduresegments,Data Off ; Equilibrate -80.00 °C; Data On ; Ramp 5.00 °C/min to 150.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 5.00 °C/min to -80.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 5.00 °C/min to 150.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 5.00 °C/min to -80.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 5.00 °C/min to 150.00 °C
[File Parameters]
Run date,4/11/2026 9:28:03 PM
Trios version,5.1.1.46572
Original File Name,
Current File Name,D:\DSC2500\JYarger\2026_04_11_Acetaminophen_Caffeine_2_TS_DSC.tri
[Procedure]
Procedure Name,DSC_5Cmin_n80C_150C_x3
Sample Name,2026_04_11_Acetaminophen_Caffeine_2_TS_DSC
Sample Mass,4.66 mg
Reference Sample Mass,0 mg
Pan Mass,33.09 mg
Pan Number,44
Reference Pan Mass,32.54 mg
Reference Pan Number,19
Pan Type,Aluminum
Comments,DSC samples are in Thermal Support pan/lids (19-54) and DSC Consumables Tzero Hermetic Aluminium pans/lids 1-18).  Google Sheet: DSC_Y2_Tray_MechanoChem_Samples_April2026
Project Name,MechanoChem
Operator,JLY
Test,Custom
Unload Max Temperature,30
Unload Min Temperature,30
Load Max Temperature,30
Load Min Temperature,30
Stop on Gas Flow Error,Yes
[Signal List]
Signal #1,Time (min)
Signal #2,Temperature (°C)
Signal #3,Heat Flow (mW)
Signal #4,Delta T (µV)
Signal #5,Delta Tzero (µV)
Signal #6,Tzero Temperature (°C)
Signal #7,Cell Purge (mL/min)
Signal #8,Heater Temp (°C)
Signal #9,Power Delivered (W)
Signal #10,Reference Junction Temperature (°C)
Signal #11,Flange Temperature (°C)
Signal #12,Heat Flow Phase (rad)
