************************************************************************
Output generated by CrystalDiffract 7 for macOS                         
Copyright (c) 1996-2021 CrystalMaker Software Limited (crystalmaker.com)
************************************************************************
This file looks best in a non-proportional font, e.g., Courier

ref no.   h   k   l   d(hkl)    Phase       Lp     F(Re)    F(Im)  I(Integrated)

[   1]    0   0   1  13.2835  180.000   147.96    -0.84    -0.00  5.51518e-04
[   2]    1   0   0  11.7836  180.000   116.27   -49.30    -0.00  1.48096e+00
[   3]    1   0  -1  10.3385  180.000    89.33   -27.84    -0.00  3.62884e-01
[   4]    1   0   1   7.8129    0.000    50.70     7.13     0.00  1.35016e-02
[   5]    0   0   2   6.6417  180.000    36.44   -62.90     0.00  7.55283e-01
[   6]    1   0  -2   6.6162  180.000    36.15    -2.77    -0.00  1.45839e-03
[   7]    0   1   1   6.3679   49.121    33.43    53.04    61.27  1.15042e+00
[   8]    0   1  -1   6.3679  229.121    33.43   -53.04   -61.27  1.15042e+00
[   9]    1   1   0   6.1786  108.008    31.43    -7.14    21.95  1.75459e-01
[  10]    2   0  -1   6.0359  180.000    29.97   -31.41     0.00  1.54912e-01
[  11]    1   1  -1   5.9392   33.111    28.99     6.22     4.06  8.37531e-03
[  12]   -1   1   1   5.9392  213.111    28.99    -6.22    -4.06  8.37531e-03
[  13]    2   0   0   5.8918    0.000    28.52    37.72    -0.00  2.12644e-01
[  14]    1   1   1   5.3168  115.458    23.09   -25.52    53.61  4.26440e-01
[  15]    1  -1   1   5.3168   64.542    23.09    25.52    53.61  4.26440e-01
[  16]    1   0   2   5.2060  180.000    22.11   -21.50    -0.00  5.35507e-02
[  17]    2   0  -2   5.1692  180.000    21.78   -34.31    -0.00  1.34338e-01
[  18]    2   0   1   4.9087    0.000    19.57    40.33    -0.00  1.66799e-01
[  19]    0   1   2   4.8992   71.198    19.50    12.16    35.71  1.45329e-01
[  20]    0   1  -2   4.8992  251.198    19.50   -12.16   -35.71  1.45329e-01
[  21]   -1   1   2   4.8889  320.997    19.41    54.44   -44.09  4.99186e-01
[  22]    1   1  -2   4.8889  140.997    19.41   -54.44    44.09  4.99186e-01
[  23]    2   1  -1   4.6403    4.232    17.42    31.15     2.31  8.90428e-02
