Created as New Dataset,Sample 132 By YargerLab Date Wednesday, June 05 2024
cm-1,A
4000.00,0.0059
3999.00,0.0059
3998.00,0.0059
3997.00,0.0059
3996.00,0.0059
3995.00,0.0059
3994.00,0.0059
3993.00,0.0059
3992.00,0.0060
3991.00,0.0060
3990.00,0.0060
3989.00,0.0060
3988.00,0.0059
3987.00,0.0059
3986.00,0.0059
3985.00,0.0059
3984.00,0.0059
3983.00,0.0059
3982.00,0.0059
3981.00,0.0059
3980.00,0.0059
3979.00,0.0059
3978.00,0.0060
3977.00,0.0060
3976.00,0.0059
3975.00,0.0059
3974.00,0.0059
3973.00,0.0059
3972.00,0.0059
3971.00,0.0059
3970.00,0.0059
3969.00,0.0059
3968.00,0.0059
3967.00,0.0059
3966.00,0.0059
3965.00,0.0060
3964.00,0.0060
3963.00,0.0060
3962.00,0.0060
3961.00,0.0060
3960.00,0.0060
3959.00,0.0060
3958.00,0.0060
3957.00,0.0059
3956.00,0.0059
3955.00,0.0059
3954.00,0.0059
3953.00,0.0059
3952.00,0.0059
3951.00,0.0060
3950.00,0.0060
3949.00,0.0061
3948.00,0.0061
3947.00,0.0061
3946.00,0.0061
3945.00,0.0061
3944.00,0.0060
3943.00,0.0060
3942.00,0.0059
3941.00,0.0059
3940.00,0.0060
3939.00,0.0060
3938.00,0.0060
3937.00,0.0060
3936.00,0.0060
3935.00,0.0061
3934.00,0.0061
3933.00,0.0061
3932.00,0.0061
3931.00,0.0061
3930.00,0.0061
3929.00,0.0060
3928.00,0.0060
3927.00,0.0060
3926.00,0.0060
3925.00,0.0059
3924.00,0.0059
3923.00,0.0060
3922.00,0.0061
3921.00,0.0062
3920.00,0.0062
3919.00,0.0062
3918.00,0.0062
3917.00,0.0062
3916.00,0.0061
3915.00,0.0061
3914.00,0.0060
3913.00,0.0060
3912.00,0.0060
3911.00,0.0059
3910.00,0.0059
3909.00,0.0059
3908.00,0.0059
3907.00,0.0060
3906.00,0.0060
3905.00,0.0061
3904.00,0.0063
3903.00,0.0065
3902.00,0.0066
3901.00,0.0066
3900.00,0.0065
3899.00,0.0063
3898.00,0.0062
3897.00,0.0062
3896.00,0.0062
3895.00,0.0062
3894.00,0.0061
3893.00,0.0061
3892.00,0.0060
3891.00,0.0061
3890.00,0.0061
3889.00,0.0062
3888.00,0.0063
3887.00,0.0064
3886.00,0.0063
3885.00,0.0063
3884.00,0.0062
3883.00,0.0063
3882.00,0.0063
3881.00,0.0063
3880.00,0.0062
3879.00,0.0062
3878.00,0.0062
3877.00,0.0063
3876.00,0.0063
3875.00,0.0062
3874.00,0.0061
3873.00,0.0061
3872.00,0.0062
3871.00,0.0064
3870.00,0.0064
3869.00,0.0064
3868.00,0.0064
3867.00,0.0064
3866.00,0.0065
3865.00,0.0064
3864.00,0.0064
3863.00,0.0063
3862.00,0.0064
3861.00,0.0064
3860.00,0.0064
3859.00,0.0063
3858.00,0.0061
3857.00,0.0058
3856.00,0.0057
3855.00,0.0056
3854.00,0.0057
3853.00,0.0059
3852.00,0.0061
3851.00,0.0063
3850.00,0.0063
3849.00,0.0064
3848.00,0.0064
3847.00,0.0063
3846.00,0.0063
3845.00,0.0063
3844.00,0.0063
3843.00,0.0063
3842.00,0.0064
3841.00,0.0064
3840.00,0.0064
3839.00,0.0064
3838.00,0.0064
3837.00,0.0064
3836.00,0.0064
3835.00,0.0064
3834.00,0.0064
3833.00,0.0064
3832.00,0.0064
3831.00,0.0063
3830.00,0.0063
3829.00,0.0063
3828.00,0.0063
3827.00,0.0063
3826.00,0.0062
3825.00,0.0062
3824.00,0.0063
3823.00,0.0065
3822.00,0.0065
3821.00,0.0064
3820.00,0.0063
3819.00,0.0063
3818.00,0.0064
3817.00,0.0064
3816.00,0.0063
3815.00,0.0062
3814.00,0.0061
3813.00,0.0061
3812.00,0.0061
3811.00,0.0060
3810.00,0.0060
3809.00,0.0060
3808.00,0.0061
3807.00,0.0061
3806.00,0.0062
3805.00,0.0063
3804.00,0.0064
3803.00,0.0064
3802.00,0.0064
3801.00,0.0063
3800.00,0.0062
3799.00,0.0063
3798.00,0.0063
3797.00,0.0063
3796.00,0.0062
3795.00,0.0061
3794.00,0.0060
3793.00,0.0059
3792.00,0.0059
3791.00,0.0058
3790.00,0.0058
3789.00,0.0058
3788.00,0.0058
3787.00,0.0058
3786.00,0.0058
3785.00,0.0058
3784.00,0.0058
3783.00,0.0059
3782.00,0.0059
3781.00,0.0060
3780.00,0.0060
3779.00,0.0059
3778.00,0.0059
3777.00,0.0059
3776.00,0.0059
3775.00,0.0059
3774.00,0.0059
3773.00,0.0059
3772.00,0.0059
3771.00,0.0060
3770.00,0.0060
3769.00,0.0061
3768.00,0.0061
3767.00,0.0062
3766.00,0.0062
3765.00,0.0061
3764.00,0.0061
3763.00,0.0061
3762.00,0.0062
3761.00,0.0062
3760.00,0.0062
3759.00,0.0062
3758.00,0.0062
3757.00,0.0063
3756.00,0.0063
3755.00,0.0064
3754.00,0.0064
3753.00,0.0065
3752.00,0.0066
3751.00,0.0067
3750.00,0.0068
3749.00,0.0068
3748.00,0.0068
3747.00,0.0067
3746.00,0.0067
3745.00,0.0067
